,Grad,Opstina,Naselje,Ulica,Tip,Kvadratura,Broj soba,Cena
11054,Beograd,Savski venac,Kneza Miloša,KNEZA MILOŠA,Stan,38,1.5,59900
11055,Beograd,Vračar,Južni bulevar,GOSPODARA VUČIĆA,Stan,35,1.5,51000
11056,Beograd,Vračar,Slavija,BEOGRADSKA,Stan,125,5+,235000
11057,Beograd,Zvezdara,Mirijevo,Ivana Sarića,Stan,40,1.5,29000
11058,Beograd,Voždovac,Kumodraž,Vojvode Stepe,Stan,74,2.5,66600
11059,Beograd,Novi Beograd,Blok 63,Jurija Gagarina,Stan,76,3.0,76000
11060,Beograd,Voždovac,Medaković 2,Radovana Simića Cige,Stan,72,3.0,81600
11061,Beograd,Palilula,Karaburma,Marijane Gregoran,Stan,37,1.0,40000
11062,Beograd,Zemun,Prvomajska,Prvomajska,Stan,74,3.5,76500
11063,Beograd,Zemun,Novi grad,Filipa Kljajića,Stan,84,3.0,78000
11064,Beograd,Novi Beograd,Blok 28,Bulevar Milutina Milankovića,Stan,55,2.0,75000
11065,Beograd,Voždovac,Hotel M,PUKOVNIKA PEJOVICA,Stan,76,3.0,120000
11066,Beograd,Vračar,Bulevar kralja Aleksandra,Gospodara Vucica,Stan,76,2.0,62000
11067,Beograd,Savski venac,Klinički centar,Bircaninova,Stan,41,1.5,75000
11068,Beograd,Novi Beograd,Blok 62,Jurija Gagarina ,Stan,73,2.5,75000
11069,Beograd,Palilula,Centar,Stanoja Glavaša,Stan,140,4.0,190000
11070,Beograd,Palilula,Centar,Stanoja Glavaša,Stan,84,3.0,85000
11071,Beograd,Zemun,Centar,Kapetana Radiča Petrovića,Stan,64,2.0,85000
11072,Beograd,Voždovac,Jove Ilića,Jove Ilića,Stan,71,2.5,98000
11073,Beograd,Voždovac,Braće Jerković,Jovana Bijelića,Stan,38,1.0,34000
11074,Beograd,Stari grad,Dorćol,Knez Miletina,Stan,42,2.0,100000
11075,Beograd,Vračar,Hram svetog Save,Mutapova,Stan,59,2.5,110000
11076,Beograd,Palilula,Krnjača,Igora Vasiljeva,Stan,63,3.0,55000
11077,Beograd,Čukarica,Banovo brdo,Kraljice Katarine,Stan,85,3.0,95000
11078,Beograd,Vračar,Crveni krst,Metohijska,Stan,90,3.5,110000
11079,Beograd,Novi Beograd,Blok 30 (B92),Bulevar Zorana Đinđića,Stan,83,3.0,105000
11080,Beograd,Savski venac,Palata pravde,Dr Aleksandra Kostica,Stan,62,2.0,92500
11081,Beograd,Novi Beograd,Blok 64,GANDIJEVA,Stan,75,2.5,75000
11082,Beograd,Novi Beograd,Blok 63,GANDIJEVA,Stan,75,2.5,74000
11083,Beograd,Voždovac,Lekino brdo,Sime Igumanova,Stan,33,2.0,39500
11084,Beograd,Rakovica,Vidikovac,Patrijarha Joanikija,Stan,87,3.5,78000
11085,Beograd,Vračar,Južni bulevar,Maksima Gorkog,Stan,47,2.0,79900
11086,Beograd,Vračar,Bulevar kralja Aleksandra,Braće Nedić,Stan,73,3.0,149900
11087,Beograd,Zemun,Muhar,NOVOGRADSKA,Stan,43,1.5,45000
11088,Beograd,Voždovac,Lekino brdo,DEBARSKA,Stan,38,1.5,53200
11089,Beograd,Zvezdara,Mirijevo,Koste Nadja,Stan,75,3.5,76000
11090,Beograd,Voždovac,Šumice,Ljermontova,Stan,77,3.0,84900
11091,Beograd,Novi Beograd,Blok 30 (B92),Bulevar Zorana Đinđića,Stan,96,3.0,239900
11092,Beograd,Voždovac,Braće Jerković,brace jerkovic,Stan,43,1.5,45000
11093,Beograd,Zemun,Meandri,Rade Končara,Stan,78,3.0,83000
11094,Beograd,Palilula,Slanci,"ILIJE GARASANINA,",Stan,100,3.5,190000
11095,Beograd,Voždovac,Lekino brdo,Gospodara Vučića,Stan,108,2.5,146000
11096,Beograd,Voždovac,Bulevar oslobođenja,Koste Jovanovića,Stan,121,3.0,188000
11097,Beograd,Zvezdara,Mirijevo,Dragoslava Srejovića,Stan,38,1.5,37000
11098,Beograd,Zvezdara,Mirijevo,Dva bela goluba,Stan,64,2.0,65000
11099,Beograd,Zvezdara,Mirijevo,Dva bela goluba,Stan,64,2.5,74000
11100,Beograd,Vračar,Crveni krst,Vojislava Ilića,Stan,69,2.5,190000
11101,Beograd,Čukarica,Cerak,Breza,Stan,59,2.5,57000
11102,Beograd,Vračar,Kalenić pijaca,Golsvordijeva,Stan,77,3.0,155000
11103,Beograd,Vračar,Crveni krst,Vojislava Ilića,Stan,107,3.0,294000
11104,Beograd,Vračar,Crveni krst,Vojislava Ilića,Stan,88,3.0,242000
11105,Beograd,Čukarica,Cerak vinogradi,Cerski venac,Stan,83,3.0,88900
11106,Beograd,Zemun,Zemun polje,Dušana Mađarčića Korčagina,Stan,56,2.5,45000
11107,Beograd,Palilula,Poštanska štedionica,Draže Pavlovića ,Stan,42,2.0,65000
11108,Beograd,Voždovac,Medaković padina,Radoslava Boksica,Stan,43,1.5,33000
11109,Beograd,Palilula,Profesorska kolonija,Ljube Stojanovića,Stan,43,1.5,50000
11110,Beograd,Stari grad,Centar,Balkanska,Stan,35,1.5,76000
11111,Beograd,Zvezdara,Lipov lad,Svetomira Nikolajevica,Stan,33,1.5,30000
11112,Beograd,Vračar,Čubura,Cara Nikolaja II,Stan,90,3.0,174000
11113,Beograd,Zemun,Meandri,Rade Končara,Stan,34,1.5,43000
11114,Beograd,Rakovica,Kneževac,Mome Stanojlovića,Stan,30,1.0,15000
11115,Beograd,Zvezdara,Lion,Bulevar kralja Aleksandra,Stan,42,2.0,61900
11116,Beograd,Novi Beograd,Blok 37a,BULEVAR ARSENIJA CARNOJEVICA,Stan,73,2.5,85900
11117,Beograd,Palilula,Višnjička Banja,Višnjički venac,Stan,45,1.5,44000
11118,Beograd,Zvezdara,Mirijevo,Branka Ćopića,Stan,50,3.0,44000
11119,Beograd,Vračar,Čubura,Vojvode Dragomira,Stan,57,2.0,102000
11120,Beograd,Palilula,Borča,Drinske divizije,Stan,66,2.5,40900
11121,Beograd,Voždovac,Medaković 3,Borivoja Stevanovića,Stan,99,3.5,98000
11122,Beograd,Voždovac,Konjarnik,Ustanička,Stan,67,2.5,80000
11123,Beograd,Voždovac,Kumodraž,Vojvode Stepe,Stan,59,2.0,39900
11124,Beograd,Savski venac,Beograđanka,Resavska,Stan,92,3.0,220000
11125,Beograd,Novi Beograd,Ledine,Vladimira Pogačića,Stan,64,2.0,57000
11126,Beograd,Voždovac,Kumodraž,Tekeriška,Stan,44,1.5,39600
11127,Beograd,Čukarica,Banovo brdo,Valjevska,Stan,102,5.0,120000
11128,Beograd,Voždovac,Braće Jerković,Zaplanjska,Stan,64,2.0,65000
11129,Beograd,Rakovica,Miljakovac,Nikole Marakovića,Stan,60,2.0,49500
11130,Beograd,Novi Beograd,Blok 62,Dušana Vukasovića,Stan,74,3.5,78500
11131,Beograd,Čukarica,Cerak vinogradi,Crvenih hrastova,Stan,65,2.5,68500
11132,Beograd,Vračar,Krunska,Mlatišumina,Stan,67,2.0,94900
11133,Beograd,Palilula,Višnjička Banja,Višnjički venac,Stan,68,2.5,75000
11134,Beograd,Zvezdara,Denkova bašta,Vojislava Ilića,Stan,101,4.0,112900
11135,Beograd,Novi Beograd,Blok 70a,Dr Agostina Neta,Stan,88,3.0,105000
11136,Beograd,Stari grad,Centar,Jovanova,Stan,95,3.0,399000
11137,Beograd,Novi Beograd,Bežanijska kosa 1,Partizanske avijacije,Stan,96,4.0,112000
11138,Beograd,Palilula,Karaburma,Dragoslava Srejovica,Stan,35,1.5,31000
11139,Beograd,Čukarica,Cerak,Šavnička,Stan,57,1.5,48000
11140,Beograd,Čukarica,Cerak,Jablanička,Stan,87,3.5,96000
11141,Beograd,Savski venac,Dedinje,Mihaila Avramovića,Stan,56,2.0,89000
11142,Beograd,Palilula,Višnjička Banja,Višnjička Banja,Stan,177,4.0,205000
11143,Beograd,Vračar,Hram svetog Save,Molerova,Stan,60,2.5,109900
11144,Beograd,Stari grad,Studentski trg,Zmaja Od Noćaja,Stan,23,0.5,56900
11145,Beograd,Zemun,Centar,Miroslava Tirsa,Stan,58,3.0,69900
11146,Beograd,Zvezdara,Cvetkova pijaca,Slobodanke Danke Savic,Stan,69,2.5,64500
11147,Beograd,Rakovica,Vidikovac,Vidikovački venac,Stan,59,2.0,54000
11148,Beograd,Zemun,Galenika,Koste Dragičevića,Stan,44,1.5,60000
11149,Beograd,Novi Beograd,Arena,Bulevar Arsenija Čarnojevića,Stan,89,3.0,185000
11150,Beograd,Rakovica,Petlovo brdo,Tuzlanska,Stan,38,1.5,50000
11151,Beograd,Voždovac,Braće Jerković,Vitanovačka,Stan,42,1.0,52000
11152,Beograd,Stari grad,Dorćol,Jevrejska,Stan,47,2.0,70500
11153,Beograd,Palilula,Padinska skela,Dejana Smiljkovića,Stan,44,2.0,23000
11154,Beograd,Voždovac,Bioskop Voždovac,Jove Ilića,Stan,135,4.5,230000
11155,Beograd,Voždovac,Voždovačka crkva,Vojvode Stepe,Stan,112,3.0,122000
11156,Beograd,Voždovac,Lekino brdo,Gospodara Vučića,Stan,57,2.5,100000
11157,Beograd,Savski venac,Dedinje,Stjepana Filipovića,Stan,72,3.0,87000
11158,Beograd,Zvezdara,Lipov lad,Bulevar kralja Aleksandra,Stan,80,2.5,135000
11159,Beograd,Stari grad,Kopitareva gradina,Stevana Sremca,Stan,101,3.0,228000
11160,Beograd,Čukarica,Cerak,Kosmajska,Stan,69,3.0,95000
11161,Beograd,Voždovac,Medaković 3,Borivoja Stevanovića,Stan,58,2.0,58000
11162,Beograd,Zvezdara,Đeram pijaca,MARKA ORESKOVICA,Stan,51,2.0,68000
11163,Beograd,Palilula,Karaburma,Aleksandra Fleminga,Stan,57,2.5,64000
11164,Beograd,Čukarica,Banovo brdo,Mirosavljeva,Stan,28,0.5,39400
11165,Beograd,Voždovac,Šumice,Strumicka,Stan,64,2.5,82000
11166,Beograd,Rakovica,Petlovo brdo,PETRA JOVANOVIĆA,Stan,49,2.0,45000
11167,Beograd,Zemun,Altina,UGRINOVAČKI PUT,Stan,250,5+,153000
11168,Beograd,Stari grad,Centar,Vlajkovićeva,Stan,62,3.0,67000
11169,Beograd,Voždovac,Jajinci,Bulevar JNA,Stan,51,2.0,27950
11170,Beograd,Savski venac,Centar,Savski trg,Stan,40,1.5,79000
11171,Beograd,Savski venac,Nemanjina,Nemanjina,Stan,22,0.5,31000
11172,Beograd,Savski venac,Balkanska,Lomina,Stan,63,2.0,99000
11173,Beograd,Zemun,Muhar,Cara Dušana,Stan,50,2.0,35000
11174,Beograd,Vračar,Crveni krst,VOJISLAVA ILICA,Stan,55,2.0,86700
11175,Beograd,Čukarica,Železnik,Darinke Radovic,Stan,52,2.0,42400
11176,Beograd,Zemun,Prvomajska,Rade Končara,Stan,41,1.5,53000
11177,Beograd,Novi Beograd,Blok 45 (TC Enjub),Dr Ivana Ribara,Stan,73,2.0,86000
11178,Beograd,Zvezdara,Đeram pijaca,Dimitrija Tucovića,Stan,70,3.0,122000
11179,Beograd,Čukarica,Žarkovo,MILANA JOVANOVIĆA,Stan,96,3.5,89500
11180,Beograd,Čukarica,Cerak,Petefijeva,Stan,76,3.0,90000
11181,Beograd,Rakovica,Miljakovac,Vukasoviceva ,Stan,35,1.0,41000
11182,Beograd,Voždovac,Vojislava Ilića,Ulcinska,Stan,41,1.5,67650
11183,Beograd,Rakovica,Miljakovac,Stevana Opacica ,Stan,54,2.5,50000
11184,Beograd,Novi Beograd,Dr Ivana Ribara,Dr Ivana Ribara,Stan,85,3.0,85000
11185,Beograd,Zvezdara,Cvetkova pijaca,blizina Bulevara,Stan,52,2.0,62400
11186,Beograd,Zvezdara,Cvetkova pijaca,blizina Bulevara,Stan,27,0.5,35500
11187,Beograd,Novi Beograd,Blok 22,Bulevar Arsenija Čarnojevića,Stan,76,3.0,99000
11188,Beograd,Rakovica,Petlovo brdo,Jedanaeste krajiške divizije,Stan,42,1.5,26000
11189,Beograd,Čukarica,Sunčana padina,Petra Lekovića,Stan,69,2.5,91000
11190,Beograd,Voždovac,Vojvode Stepe,Vojvode Stepe,Stan,115,4.0,125000
11191,Beograd,Voždovac,Medaković 3,Borivoja Stevanovića,Stan,94,3.5,95000
11192,Beograd,Rakovica,Vidikovačka padina,Kneževačka,Stan,44,1.5,29000
11193,Beograd,Palilula,Kotež,Anke Matić,Stan,54,2.0,31900
11194,Beograd,Rakovica,Labudovo brdo,Sretena Mladenovića Mike,Stan,82,3.0,75000
11195,Beograd,Rakovica,Labudovo brdo,Gočka,Stan,76,3.0,78000
11196,Beograd,Zemun,Altina,Musorgskog 1,Stan,26,1.0,19900
11197,Beograd,Čukarica,Železnik,Ilije Calica,Stan,42,2.0,36500
11198,Beograd,Čukarica,Julino brdo,Poručnika Spasića i Mašere,Stan,64,2.0,65000
11199,Beograd,Zvezdara,Đeram pijaca,Bul.kralja Aleksandra,Stan,78,3.0,116000
11200,Beograd,Vračar,Bulevar kralja Aleksandra,Kumanovska,Stan,80,3.0,145000
11201,Beograd,Voždovac,Saobraćajni fakultet,Kostolačka,Stan,65,2.5,70000
11202,Beograd,Vračar,Crveni krst,Bregalnička,Stan,64,2.5,126500
11203,Beograd,Palilula,Borča,Bele Bartoka,Stan,58,2.0,45000
11204,Beograd,Vračar,Crveni krst,Bregalnička,Stan,54,2.0,107000
11205,Beograd,Stari grad,Centar,Makedonska,Stan,85,3.0,260000
11206,Beograd,Palilula,Profesorska kolonija,Primorska,Stan,27,0.5,44000
11207,Beograd,Čukarica,Železnik,Ilije Calica,Stan,62,3.0,54000
11208,Beograd,Čukarica,Železnik,Ilije Calica,Stan,46,2.0,40000
11209,Beograd,Stari grad,Dorćol,Gospodar Jevremova,Stan,52,2.0,90000
11210,Beograd,Zvezdara,Kluz,Vladimira Gortana,Stan,52,2.0,73900
11211,Beograd,Voždovac,Braće Jerković,Vojvode Vlahovića,Stan,39,1.5,45000
11212,Beograd,Voždovac,Braće Jerković,Braće Jerković,Stan,62,2.0,65000
11213,Beograd,Vračar,Hram svetog Save,Nebojšina,Stan,54,2.0,130000
11214,Beograd,Stari grad,Dorćol,Dunavski kej,Stan,71,3.0,149000
11215,Beograd,Zvezdara,Bulbulder,Krfska,Stan,21,1.0,22000
11216,Beograd,Zvezdara,Mirijevo,16. oktobra,Stan,60,2.0,55000
11217,Beograd,Rakovica,Petlovo brdo,Tunelska,Stan,35,1.5,26900
11218,Beograd,Čukarica,Bele vode,Belo vrelo,Stan,28,1.5,26000
11219,Beograd,Čukarica,Čukarička padina,Lazarevački drum,Stan,40,1.0,43900
11220,Beograd,Novi Beograd,Bežanijska kosa 3,Magelanova,Stan,85,3.0,97000
11221,Beograd,Novi Beograd,Stari Merkator,Goce Delčeva,Stan,73,3.5,95000
11222,Beograd,Novi Beograd,Blok 62,Jurija Gagarina,Stan,76,3.0,78000
11223,Beograd,Rakovica,Petlovo brdo,Nićifora Ninkovića,Stan,52,3.0,43000
11224,Beograd,Stari grad,Centar,Strahinjića Bana,Stan,21,1.0,26900
11225,Beograd,Rakovica,Petlovo brdo,Milorada Draškovića,Stan,76,5+,110000
11226,Beograd,Rakovica,Labudovo brdo,Gočka,Stan,44,2.0,37900
11227,Beograd,Voždovac,Lekino brdo,Gospodara Vučića,Stan,59,2.0,84000
11228,Beograd,Zemun,Gornji grad,Niška,Stan,44,2.0,49000
11229,Beograd,Zvezdara,Mirijevo,Branka Ćopića,Stan,50,2.0,44000
11230,Beograd,Zvezdara,Denkova bašta,Mine Vukomanović,Stan,115,5.0,136000
11231,Beograd,Zemun,Pregrevica,Mušickog,Stan,37,1.5,30000
11232,Beograd,Novi Beograd,Blok 70 (kineski tržni centar),Jurija Gagarina,Stan,88,3.0,90700
11233,Beograd,Zemun,Batajnica,Kralja Radoslava,Stan,51,2.0,41000
11234,Beograd,Rakovica,Vidikovac,Vidikovački Venac,Stan,77,3.0,70000
11235,Beograd,Zvezdara,Zvezdarska padina,Vladimira Tomanovića,Stan,51,1.5,54900
11236,Beograd,Palilula,Borča,Dragovićka,Stan,56,2.0,29900
11237,Beograd,Zemun,Retenzija,Aleksandra Dubčeka,Stan,82,3.0,119900
11238,Beograd,Novi Beograd,Arena,Bulevar Arsenija Čarnojevića ,Stan,153,4.5,300000
11239,Beograd,Novi Beograd,YUBC,Bulevar Mihaila Pupina,Stan,219,3.0,440000
11240,Beograd,Zemun,Batajnica,Stevana Dubajića,Stan,81,4.0,78000
11241,Beograd,Zemun,Zemun polje,Franje Krča,Stan,54,2.5,50000
11242,Beograd,Voždovac,Konjarnik,Kneza Mutimira,Stan,26,0.5,33000
11243,Beograd,Palilula,Karaburma,Salvadora Aljendea,Stan,62,2.5,50000
11244,Beograd,Zemun,Zemun polje,Žike Mesarovića ,Stan,47,2.5,39000
11245,Beograd,Novi Beograd,Dr Ivana Ribara,Dr Ivana Ribara,Stan,85,3.5,84000
11246,Beograd,Čukarica,Bele vode,Vodovodska ,Stan,30,1.0,22500
11247,Beograd,Čukarica,Cerak,Bitoljska,Stan,91,3.0,73000
11248,Beograd,Čukarica,Julino brdo,Katarine Bogdanović,Stan,60,3.0,60000
11249,Beograd,Čukarica,Železnik,Avalska,Stan,68,2.5,53000
11250,Beograd,Rakovica,Miljakovac,Stevana Opačića,Stan,84,3.0,66000
11251,Beograd,Zvezdara,Denkova bašta,Mis Irbijeva,Stan,84,3.0,90000
11252,Beograd,Zemun,Gornji grad,Sremskih Boraca,Stan,71,2.5,69000
11253,Beograd,Zvezdara,Bulevar kralja Aleksandra,Bulevar kralja Aleksandra,Stan,63,2.0,100000
11254,Beograd,Stari grad,Kralja Milana,Dobrinjska,Stan,28,1.0,69900
11255,Beograd,Voždovac,Konjarnik,Vladimira Tomanovića,Stan,90,3.5,112000
11256,Beograd,Novi Beograd,Blok 30 (B92),Bulevar Mihajla Pupina,Stan,62,2.5,95000
11257,Beograd,Vračar,Južni bulevar,Vojvode Hrvoja,Stan,47,2.0,70000
11258,Beograd,Vračar,Kalenić pijaca,Trnska,Stan,63,2.5,115000
11259,Beograd,Zvezdara,Vukov Spomenik,Zahumska,Stan,73,3.0,120450
11260,Beograd,Savski venac,Dedinje,Djordja Radojlovica,Stan,40,2.0,70000
11261,Beograd,Zvezdara,Lion,Prespanska,Stan,94,3.0,150000
11262,Beograd,Savski venac,Kneza Miloša,Kneza Milosa,Stan,38,2.0,60000
11263,Beograd,Voždovac,Kumodraška,Ljuba Vuckovica,Stan,81,3.0,80000
11264,Beograd,Zvezdara,Dimitrija Tucovića,Mariborska,Stan,47,2.0,68600
11265,Beograd,Rakovica,Resnik,Jelezovacka,Stan,39,1.0,32000
11266,Beograd,Čukarica,Cerak,Bitoljska,Stan,91,3.0,66000
11267,Beograd,Voždovac,Braće Jerković,Brace Jerkovic,Stan,65,2.0,65000
11268,Beograd,Vračar,Slavija,Bulevar oslobodjenja,Stan,200,5.0,270000
11269,Beograd,Rakovica,Stari Košutnjak,Pere Velimirovica,Stan,84,3.0,67000
11270,Beograd,Zvezdara,Vukov Spomenik,Vojvode Bogdana,Stan,67,2.0,105000
11271,Beograd,Voždovac,Banjica,Crnotravska,Stan,120,3.0,119000
11272,Beograd,Savski venac,Karađorđeva,Kamenicka,Stan,65,2.0,117000
11273,Beograd,Palilula,Cvijićeva,Cvijiceva,Stan,78,3.5,105000
11274,Beograd,Čukarica,Žarkovo,Repiska,Stan,79,3.0,81500
11275,Beograd,Zvezdara,Mirijevo,Mirijevski venac,Stan,69,2.0,64000
11276,Beograd,Zvezdara,Mirijevo,Dragoslava Srejovića,Stan,86,3.0,66000
11277,Beograd,Zvezdara,Mirijevo,Dragoslava Srejovića,Stan,46,2.0,37000
11278,Beograd,Čukarica,Bele vode,Krste Sretenovića,Stan,57,2.5,56000
11279,Beograd,Čukarica,Čukarička padina,Radnička,Stan,61,2.5,59500
11280,Beograd,Zvezdara,Kluz,Milana Rakića,Stan,52,1.5,51000
11281,Beograd,Čukarica,Banovo brdo,Petra Martinovića,Stan,139,4.0,205000
11282,Beograd,Savski venac,Senjak,Sanje Živanović,Stan,105,3.0,229900
11283,Beograd,Savski venac,Centar,Svetozara Radića,Stan,35,1.5,53000
11284,Beograd,Zvezdara,Cvetkova pijaca,Tihomira Višnjevca,Stan,58,2.5,74000
11285,Beograd,Vračar,Hram svetog Save,Šumatovačka,Stan,51,1.5,79500
11286,Beograd,Rakovica,Vidikovac,Pilota Mihaila Petrovića,Stan,31,1.0,27000
11287,Beograd,Voždovac,Braće Jerković,Meštrovićeva,Stan,69,3.0,62000
11288,Beograd,Zemun,Zemun polje,Olge Petrov,Stan,38,1.5,19000
11289,Beograd,Rakovica,Miljakovac,Stevana Opačića,Stan,48,1.5,45000
11290,Beograd,Vračar,Hram svetog Save,Sokolska,Stan,125,5.0,250000
11291,Beograd,Zvezdara,Učiteljsko naselje,Mis Irbijeve,Stan,50,2.0,67000
11292,Beograd,Novi Beograd,Blok 45 (TC Enjub),Dr Ivana Ribara,Stan,106,4.0,110000
11293,Beograd,Čukarica,Banovo brdo,Mirosavljeva,Stan,28,0.5,39500
11294,Beograd,Zemun,Galenika,Petra Jovovića,Stan,32,1.5,30000
11295,Beograd,Palilula,Padinska skela,Srpskog husarskog puka,Stan,70,3.0,42000
11296,Beograd,Čukarica,Čukarička padina,Lazarevački DRUM,Stan,104,4.0,98000
11297,Beograd,Novi Beograd,Fontana,Bulevar Zorana Đinđića,Stan,51,2.0,81000
11298,Beograd,Voždovac,Braće Jerković,Dragice Končar,Stan,71,2.5,69900
11299,Beograd,Voždovac,Medaković 3,Borivoja Stevanovića,Stan,65,2.5,65000
11300,Beograd,Novi Beograd,Blok 63,Gandijeva,Stan,73,2.5,95000
11301,Beograd,Stari grad,Dorćol,Strahinjića bana ,Stan,39,1.5,73000
11302,Beograd,Voždovac,Dušanovac,Tomazeova,Stan,62,2.5,90000
11303,Beograd,Zemun,Gornji grad,Prizrenska,Stan,46,2.0,56400
11304,Beograd,Stari grad,Knez Mihailova,Vase Čarapića,Stan,81,3.0,189000
11305,Beograd,Vračar,Crveni krst,Vardarska,Stan,58,2.0,60000
11306,Beograd,Novi Beograd,Blok 67 (Belvil),Đorđa Stanojevića,Stan,60,2.0,107900
11307,Beograd,Novi Beograd,Blok 22,Bulevar Arsenija Čarnojevića,Stan,75,3.0,92000
11308,Beograd,Vračar,Kalenić pijaca,Njegoševa,Stan,87,3.0,135000
11309,Beograd,Čukarica,Sremčica,Sare Bernar,Stan,55,2.0,42000
11310,Beograd,Voždovac,Konjarnik,Rudo,Stan,77,2.5,65000
11311,Beograd,Palilula,Bogoslovija,Slogina,Stan,66,2.5,53000
11312,Beograd,Rakovica,Kanarevo brdo,Ivana Mičurina,Stan,60,2.5,55000
11313,Beograd,Voždovac,Banjica,Bulevar oslobođenja,Stan,77,3.0,84000
11314,Beograd,Voždovac,Braće Jerković,Vojvode Vlahovića,Stan,24,1.0,21000
11315,Beograd,Zvezdara,Mirijevo,Aleksandra Belića,Stan,96,3.0,105000
11316,Beograd,Savski venac,Senjak,Bulevar vojvode Mišića,Stan,105,3.0,110000
11317,Beograd,Rakovica,Kanarevo brdo,Borska,Stan,107,3.0,90000
11318,Beograd,Zvezdara,Vukov Spomenik,Nikodima Milasa,Stan,60,2.0,85000
11319,Beograd,Vračar,Crveni krst,Vojislava Ilića,Stan,88,3.5,128000
11320,Beograd,Vračar,Južni bulevar,Maksima Gorkog,Stan,48,2.0,60000
11321,Beograd,Čukarica,Banovo brdo,Žarka Vukovića Pucara,Stan,100,3.0,250000
11322,Beograd,Vračar,Južni bulevar,Mlade Bosne,Stan,113,4.0,195000
11323,Beograd,Voždovac,Lekino brdo,Braće Kovač,Stan,82,3.0,160000
11324,Beograd,Vračar,Bulevar kralja Aleksandra,"Tasmajdan, Bulevar Kralja Aleksandra",Stan,76,3.0,155000
11325,Beograd,Stari grad,Topličin venac,Topličin venac,Stan,83,2.5,249000
11326,Beograd,Vračar,Južni bulevar,Gospodara Vučića,Stan,57,2.0,99000
11327,Beograd,Novi Beograd,Bežanijska kosa 1,vajara Živojina Lukića,Stan,82,2.5,74900
11328,Beograd,Vračar,Južni bulevar,Maksima Gorkog,Stan,75,3.0,127500
11329,Beograd,Palilula,Karaburma,MARIJANE GREGORAN,Stan,36,1.0,39900
11330,Beograd,Zemun,Save Kovačevića,Milana Uzelca,Stan,53,2.0,50500
11331,Beograd,Voždovac,Braće Jerković,Vojvode Vlahović,Stan,45,2.0,42000
11332,Beograd,Zvezdara,Đeram pijaca,Vojvode Savatija,Stan,69,2.5,120000
11333,Beograd,Savski venac,Lisičji potok,Velisava Vulovica,Stan,130,3.0,220000
11334,Beograd,Voždovac,Medaković 3,Borivoja Stevanovica,Stan,89,3.0,110000
11335,Beograd,Voždovac,Braće Jerković,Vojvode Vlahović,Stan,57,4.0,53000
11336,Beograd,Voždovac,Vojvode Stepe,Vojvode Stepe,Stan,83,3.0,117900
11337,Beograd,Stari grad,Dorćol,DUBROVACKA,Stan,67,2.5,130000
11338,Beograd,Zemun,Meandri,BACKA,Stan,42,2.0,50000
11339,Beograd,Voždovac,Lekino brdo,Todora Dukina,Stan,45,2.0,77010
11340,Beograd,Voždovac,Lekino brdo,Todora Dukina,Stan,67,2.0,91698
11341,Beograd,Voždovac,Braće Jerković,Braće Jerković,Stan,59,2.0,55000
11342,Beograd,Stari grad,Centar,BUDIMSKA,Stan,84,3.5,168000
11343,Beograd,Voždovac,Braće Jerković,Vojvode Vlahović,Stan,39,1.5,38000
11344,Beograd,Vračar,Crveni krst,Vele Nigrinove,Stan,60,2.0,100000
11345,Beograd,Zvezdara,Rudo,Rudo,Stan,36,1.5,40000
11346,Beograd,Čukarica,Filmski grad,Arčibalda Rajsa,Stan,96,3.5,110000
11347,Beograd,Obrenovac,Obrenovac (mesto),Nemanjina 9,Stan,44,2.0,32000
11348,Beograd,Rakovica,Kanarevo brdo,Borska,Stan,67,2.5,69000
11349,Beograd,Čukarica,Žarkovo,Repiška,Stan,85,3.0,79000
11350,Beograd,Čukarica,Žarkovo,Bitoljska,Stan,35,1.0,39000
11351,Beograd,Zemun,Galenika,MILICE SUVAKOVIC,Stan,53,2.0,56000
11352,Beograd,Zemun,Batajnica,Bihaćka,Stan,50,1.5,42000
11353,Beograd,Palilula,Dalmatinska,Dalmatinska,Stan,64,2.0,99990
11354,Beograd,Zvezdara,Mirijevo,Matičanska 33,Stan,39,1.5,35000
11355,Beograd,Novi Beograd,Bežanijska kosa 3,Srđana Aleksića,Stan,66,2.0,66000
11356,Beograd,Zemun,Save Kovačevića,Ohridska,Stan,54,2.0,58500
11357,Beograd,Zemun,Cara Dušana,Cara Dušana,Stan,31,1.0,35500
11358,Beograd,Novi Beograd,Paviljoni,Džona Kenedija,Stan,60,2.0,62000
11359,Beograd,Zemun,Cara Dušana,Cara Dušana,Stan,35,1.5,48000
11360,Beograd,Voždovac,Vojvode Stepe,Kostolačka,Stan,85,3.0,142000
11361,Beograd,Novi Beograd,Ledine,Surčinski put,Stan,48,2.0,49000
11362,Beograd,Zvezdara,Cvetkova pijaca,Milutina Uskokovića,Stan,41,1.0,48900
11363,Beograd,Vračar,Crveni krst,GOLUBAČKA ,Stan,102,4.0,185000
11364,Beograd,Novi Beograd,Dr Ivana Ribara,Dr Ivana Ribara,Stan,73,2.5,69000
11365,Beograd,Savski venac,Senjak,Sitnička,Stan,57,2.5,71500
11366,Beograd,Zemun,Centar,Karađorđev trg,Stan,59,2.0,105000
11367,Beograd,Vračar,Krunska,Braće Nedić,Stan,53,2.0,90500
11368,Beograd,Palilula,Borča,Bratstva i jedinstva,Stan,51,1.5,46000
11369,Beograd,Vračar,Slavija,Nemanjina,Stan,23,1.0,25000
