,Grad,Opstina,Naselje,Ulica,Tip,Kvadratura,Broj soba,Grejanje,Sprat,Ukupna spratnost,Cena
2936,Beograd,Opština Novi Beograd,Ledine,Novobeogradskih graditelja 23,Stan,49.0,2.5,EG,PTK,3,29400.0
2937,Beograd,Opština Voždovac,Vojvode Stepe,Vojvode Stepe,Stan,93.0,4.0,CG,10,12,93000.0
2938,Beograd,Opština Novi Beograd,Dr Ivana Ribara,Dr. Ivana Ribara,Stan,93.0,3.5,CG,3,7,95000.0
2939,Beograd,Opština Zvezdara,Mirijevo,Dragoslav Đorđevića Goše 14a,Stan,42.0,1.5,Norveški radijatori,2,5,45300.0
2940,Beograd,Opština Čukarica,Banovo brdo,Žarka Vukovića Pucara,Stan,76.0,3.5,CG,7,12,85000.0
2941,Beograd,Opština Novi Beograd,Blok 64,Gandijeva,Stan,110.0,3.0,CG,6,12,122000.0
2942,Beograd,Opština Vračar,Hram svetog Save,Mačvanska,Stan,142.0,3.0,CG,4,5,300000.0
2943,Beograd,Opština Palilula,Karaburma,MARIJANE GREGORAN,Stan,51.0,2.5,TA,3,5,53900.0
2944,Beograd,Opština Voždovac,Lekino brdo,Vojvode Prijezde,Stan,95.0,4.0,EG,2,4,177500.0
2945,Beograd,Opština Rakovica,Petlovo brdo,Omladinsko šetalište,Stan,39.0,1.5,Gas,VPR,2,35000.0
2946,Beograd,Opština Stari grad,Centar,Gospodar Jevremova,Stan,83.0,3.0,CG,1,9,170000.0
2947,Beograd,Opština Vračar,Crveni krst,Kajmakčalanska,Stan,55.0,2.0,CG,VPR,5,83000.0
2948,Beograd,Opština Rakovica,Vidikovačka padina,Mome Stanojlovića,Stan,31.0,0.5,EG,1,3,33500.0
2949,Beograd,Opština Vračar,Krunska,Krunska,Stan,100.0,4.0,CG,4,5,199000.0
2950,Beograd,Opština Voždovac,Braće Jerković,Zaplanjska,Stan,69.0,2.5,CG,6,7,83500.0
2951,Beograd,Opština Novi Beograd,Blok 45 (TC Enjub),Nehruova,Stan,66.0,2.0,CG,4,4,64900.0
2952,Beograd,Opština Stari grad,Kalemegdan,Cara Dušana,Stan,69.0,3.0,TA,3,3,90000.0
2953,Beograd,Opština Zvezdara,Đeram pijaca,Banjska,Stan,65.0,2.5,EG,1,4,87750.0
2954,Beograd,Opština Zvezdara,Zeleno brdo,Bul Kralja Aleksandra,Stan,91.0,3.0,CG,5,6,105000.0
2955,Beograd,Opština Palilula,Tašmajdan,Ivankovačka,Stan,89.0,4.0,CG,1,6,178000.0
2956,Beograd,Opština Zvezdara,Mirijevo,Dragoslava Đorđevića Goše 14a,Stan,42.0,1.5,Norveški radijatori,3,5,45300.0
2957,Beograd,Opština Vračar,Crveni krst,Jovana Rajića,Stan,78.0,3.0,CG,5,9,109900.0
2958,Beograd,Opština Zemun,Zemun polje,Martina Lutera Kinga,Stan,98.0,4.0,EG,2,2,57000.0
2959,Beograd,Opština Savski venac,Dedinje,Ljutice Bogdana,Stan,47.0,2.0,CG,10,10,75000.0
2960,Beograd,Opština Zemun,Save Kovačevića,Miće Radakovića,Stan,62.0,2.0,CG,5,11,69000.0
2961,Beograd,Opština Palilula,Centar,Šajkaška,Stan,77.0,2.5,CG,9,11,89000.0
2962,Beograd,Opština Palilula,Cvijićeva,Cvijićeva,Stan,76.0,2.5,TA,2,5,110000.0
2963,Beograd,Opština Zvezdara,Mirijevo,Ljubise Miodragovica,Stan,65.0,2.5,CG,1,4,63000.0
2964,Beograd,Opština Zvezdara,Mirijevo,Šejkina,Stan,52.0,2.5,CG,2,4,49900.0
2965,Beograd,Opština Novi Beograd,Blok 61,Dr. Ivana Ribara,Stan,113.0,3.0,CG,2,5,115000.0
2966,Beograd,Opština Rakovica,Petlovo brdo,Omladinsko šetalište,Stan,30.0,0.5,Gas,2,3,26900.0
2967,Beograd,Opština Zemun,Zemun polje,franje krca 11445,Stan,45.0,2.0,EG,PR,1,28500.0
2968,Beograd,Opština Zemun,Save Kovačevića,Garibaldijeva,Stan,76.0,3.0,EG,2,3,102600.0
2969,Beograd,Opština Čukarica,Žarkovo,Spasenovićeva,Stan,28.0,1.0,EG,PR,5,33000.0
2970,Beograd,Opština Vračar,Kalenić pijaca,Maksima Gorkog,Stan,70.0,3.0,TA,2,5,85500.0
2971,Beograd,Opština Rakovica,Centar,Slavka Rodića,Stan,60.0,2.5,EG,1,4,50000.0
2972,Beograd,Opština Zemun,Novi grad,Macvanska,Stan,51.0,3.0,Norveški radijatori,PTK,2,46000.0
2973,Beograd,Opština Zvezdara,Vukov Spomenik,Sinđelićeva,Stan,70.0,2.5,CG,2,5,118000.0
2974,Beograd,Opština Novi Beograd,Blok 64,Gandijeva,Stan,150.0,5+,CG,14,14,135000.0
2975,Beograd,Opština Vračar,Slavija,Koče Kapetana,Stan,101.0,3.0,CG,VPR,5,260000.0
2976,Beograd,Opština Stari grad,Dorćol,Budimska,Stan,252.0,4.0,TA,1,2,335000.0
2977,Beograd,Opština Palilula,Višnjička Banja,Višnjički venac,Stan,41.0,1.5,CG,PR,4,45500.0
2978,Beograd,Opština Novi Beograd,Bežanijska kosa 2,Peđe Milosavljevića,Stan,80.0,2.5,CG,5,6,72500.0
2979,Beograd,Opština Zvezdara,Đeram pijaca,Gajeva,Stan,69.0,3.0,CG,2,5,151800.0
2980,Beograd,Opština Zvezdara,Severni bulevar,Veljka Dugoševića,Stan,38.0,1.0,TA,2,4,47900.0
2981,Beograd,Opština Palilula,Bulevar despota Stefana,Bulevar despota Stefana,Stan,58.0,3.0,CG,9,9,59000.0
2982,Beograd,Opština Novi Beograd,Blok 23,Milutina Milankovića,Stan,70.0,2.5,CG,1,20,90000.0
2983,Beograd,Opština Palilula,Cvijićeva,Albanske spomenice,Stan,35.0,1.0,CG,1,2,39000.0
2984,Beograd,Opština Čukarica,Žarkovo,Požeška,Stan,52.0,2.0,CG,4,5,58000.0
2985,Beograd,Opština Savski venac,Senjak,Vojisalava Vučkovića,Stan,78.0,3.5,CG,4,4,115000.0
2986,Beograd,Opština Zemun,Gardoš,Sibinjanin Janka,Stan,30.0,1.0,Podno,PSUT,2,30000.0
2987,Beograd,Opština Rakovica,Vidikovac,Vidikovacki venac,Stan,130.0,5.0,CG,7,8,115000.0
2988,Beograd,Opština Palilula,Višnjica,Lovacka,Stan,53.0,1.5,EG,PR,4,34000.0
2989,Beograd,Opština Zvezdara,Mirijevo,Dragoslava Srejovića,Stan,28.0,0.5,TA,SUT,4,27200.0
2990,Beograd,Opština Zvezdara,Đeram pijaca,Branka Krsmanovića,Stan,140.0,3.0,CG,4,5,164000.0
2991,Beograd,Opština Novi Beograd,Fontana,Pariske Komune,Stan,68.0,3.0,CG,5,8,85000.0
2992,Beograd,Opština Vračar,Čubura,Vojvode Dragomira,Stan,60.0,2.0,CG,1,4,102000.0
2993,Beograd,Opština Novi Beograd,Dr Ivana Ribara,Dr. Ivana Ribara,Stan,61.0,2.5,CG,SUT,6,54000.0
2994,Beograd,Opština Zvezdara,Gradska bolnica,Preševska,Stan,100.0,4.0,CG,2,4,180000.0
2995,Beograd,Opština Vračar,Crveni krst,Sazonova,Stan,42.0,1.5,CG,PR,5,70500.0
2996,Beograd,Opština Palilula,Profesorska kolonija,Osmana Đikića,Stan,59.0,2.0,EG,1,4,66000.0
2997,Beograd,Opština Novi Beograd,YUBC,Bulevar Mihajla Pupina,Stan,204.0,4.5,CG,1,6,299000.0
2998,Beograd,Opština Čukarica,Žarkovo,Vladimira Rolovića,Stan,52.0,2.0,TA,2,2,48000.0
2999,Beograd,Opština Zvezdara,Mirijevo,Zorana Radmilovića,Stan,60.0,2.0,CG,4,5,54000.0
3000,Beograd,Opština Novi Beograd,Fontana,Studentska,Stan,83.0,4.0,CG,2,8,129990.0
3001,Beograd,Opština Novi Beograd,Blok 19a,Milentija Popovića,Stan,57.0,2.0,CG,1,6,61000.0
3002,Beograd,Opština Rakovica,Miljakovac,Stanka Paunovića Veljka,Stan,36.0,1.5,CG,4,4,37000.0
3003,Beograd,Opština Novi Beograd,Arena,Španskih boraca,Stan,81.0,3.0,CG,6,7,139000.0
3004,Beograd,Opština Zvezdara,Mirijevo,Matice Srpske,Stan,41.0,1.5,CG,7,10,41000.0
3005,Beograd,Opština Zvezdara,Bulevar kralja Aleksandra,Bulevar kralja Aleksandra,Stan,63.0,2.0,CG,6,8,84900.0
3006,Beograd,Opština Zvezdara,Lion,Gospodara Vučića,Stan,34.0,1.0,CG,VPR,4,50000.0
3007,Beograd,Opština Savski venac,Kneza Miloša,Kneza Miloša,Stan,38.0,1.5,TA,VPR,8,61900.0
3008,Beograd,Opština Novi Beograd,Blok 61,Dušana Vukasovića,Stan,77.0,2.5,CG,3,4,95000.0
3009,Beograd,Opština Rakovica,Vidikovac,Vidikovački venac,Stan,76.0,3.5,CG,8,9,72000.0
3010,Beograd,Opština Stari grad,Dorćol,Budimska,Stan,84.0,3.0,CG,PR,5,168000.0
3011,Beograd,Opština Palilula,Profesorska kolonija,Cvijićeva,Stan,61.0,2.0,CG,2,5,140000.0
3012,Beograd,Opština Rakovica,Miljakovac,Slavoljuba Vuksanovića,Stan,89.0,3.0,CG,VPR,5,78000.0
3013,Beograd,Opština Voždovac,Lekino brdo,Braće Kovač,Stan,83.0,4.0,CG,3,3,150000.0
3014,Beograd,Opština Zvezdara,Lion,Trajka Stamenkovića,Stan,46.0,1.5,CG,3,5,80000.0
3015,Beograd,Opština Stari grad,Centar,Skadarska,Stan,80.0,3.0,TA,VPR,5,150000.0
3016,Beograd,Opština Zvezdara,Mirijevo,Dragoslava Srejovića,Stan,61.0,2.0,EG,2,3,63745.0
3017,Beograd,Opština Zvezdara,Vukov Spomenik,Vojvode Bogdana,Stan,96.0,4.5,CG,6,7,143000.0
3018,Beograd,Opština Novi Beograd,Blok 37,Bulevar Arsenija Čarnojevića ,Stan,63.0,2.5,CG,VPR,4,74000.0
3019,Beograd,Opština Zvezdara,Bulbulder,Dimitrija Tucovića,Stan,165.0,3.0,CG,7,7,190000.0
3020,Beograd,Opština Rakovica,Centar,Pilota Milorada Petrovića,Stan,36.0,1.0,TA,PR,4,30000.0
3021,Beograd,Opština Zemun,Zemun polje,Pavla Zarica,Stan,58.0,2.0,EG,2,2,42000.0
3022,Beograd,Opština Novi Beograd,Blok 70a,Omladinskih brigada,Stan,115.0,3.5,CG,8,8,130000.0
3023,Beograd,Opština Zemun,Gornji grad,Karlovačka,Stan,65.0,2.0,CG,1,7,61900.0
3024,Beograd,Opština Zvezdara,Dimitrija Tucovića,Zivojina Zujovica,Stan,45.0,1.5,CG,VPR,4,74900.0
3025,Beograd,Opština Zemun,Save Kovačevića,Ohridska 3V,Stan,46.0,1.5,Norveški radijatori,3,4,49900.0
3026,Beograd,Opština Rakovica,Miljakovac,Nikole Marakovića,Stan,39.0,1.5,CG,5,5,49900.0
3027,Beograd,Opština Savski venac,Sarajevska,Sarajevska,Stan,73.0,3.0,CG,5,6,110000.0
3028,Beograd,Opština Rakovica,Centar,Pilota Mihaila Petrovića,Stan,68.0,2.5,TA,4,5,53000.0
3029,Beograd,Opština Savski venac,Kneza Miloša,Kneza Miloša,Stan,97.0,4.0,CG,3,5,160000.0
3030,Beograd,Opština Zemun,Meandri,Sremskih boraca,Stan,96.0,3.5,CG,3,5,92000.0
3031,Beograd,Opština Čukarica,Železnik,Avalska,Stan,68.0,3.5,EG,VPR,4,58000.0
3032,Beograd,Opština Rakovica,Vidikovac,Sretena Mladenovića Mike,Stan,38.0,1.5,EG,2,5,34000.0
3033,Beograd,Opština Zvezdara,Vukov Spomenik,Ruzveltova,Stan,84.0,3.0,CG,3,5,105000.0
3034,Beograd,Opština Stari grad,Centar,KOSOVSKA,Stan,136.0,4.5,CG,3,4,250000.0
3035,Beograd,Opština Savski venac,Senjak,Sanje Živanovića,Stan,155.0,4.0,CG,PR,3,355000.0
3036,Beograd,Opština Palilula,Višnjička Banja,Draginje Adamovic ,Stan,38.0,1.5,EG,4,4,45000.0
3037,Beograd,Opština Palilula,Borča,Bele Bartoka,Stan,75.0,3.0,CG,4,6,50000.0
3038,Beograd,Opština Novi Beograd,Blok 37,Bulevar Milutina Milankovica,Stan,92.0,3.0,CG,8,9,91900.0
3039,Beograd,Opština Stari grad,Bajlonijeva pijaca,Venizelosova,Stan,53.0,2.0,CG,1,5,105000.0
3040,Beograd,Opština Zvezdara,Severni bulevar,Supilova,Stan,117.0,3.0,EG,1,3,157950.0
3041,Beograd,Opština Zvezdara,Đeram pijaca,Vojvode Savatija,Stan,54.0,2.0,CG,5,5,79900.0
3042,Beograd,Opština Voždovac,Kumodraž,Vojvode Stepe,Stan,125.0,3.0,CG,4,5,95000.0
3043,Beograd,Opština Voždovac,Banjica,Crnotravska,Stan,54.0,1.5,CG,4,23,60000.0
3044,Beograd,Opština Voždovac,Braće Jerković,Dragice Končar,Stan,60.0,2.5,EG,6,6,51800.0
3045,Beograd,Opština Zvezdara,Mirijevo,Dr Velimirovića,Stan,64.0,2.0,CG,VPR,5,63000.0
3046,Beograd,Opština Palilula,Karaburma,Husinskih rudara,Stan,49.0,2.0,TA,4,4,49000.0
3047,Beograd,Opština Grocka,Kaluđerica,Zikice Jovanovica Spanca,Stan,28.0,2.0,Norveški radijatori,VPR,4,18000.0
3048,Beograd,Opština Stari grad,Skupština,Kosovska,Stan,45.0,2.0,CG,PSUT,4,66000.0
3049,Beograd,Opština Novi Beograd,Arena,Antifašističke borbe,Stan,64.0,2.5,CG,1,6,83900.0
3050,Beograd,Opština Stari grad,Bajlonijeva pijaca,Jelisavete Načić,Stan,100.0,3.5,TA,4,4,110000.0
3051,Beograd,Opština Voždovac,Vitanovačka,Kumodraška,Stan,65.0,2.5,EG,3,4,83000.0
3052,Beograd,Opština Voždovac,Medaković 2,Radovana Simića Cige,Stan,49.0,1.5,CG,7,10,55000.0
3053,Beograd,Opština Rakovica,Skojevsko naselje,Luke Vojvodica,Stan,85.0,3.5,CG,2,7,87000.0
3054,Beograd,Opština Zvezdara,Učiteljsko naselje,Kneza Mutimira,Stan,26.0,0.5,EG,2,4,33000.0
3055,Beograd,Opština Zvezdara,Mirijevo,Nikole Doksata,Stan,45.0,2.5,TA,3,4,45000.0
3056,Beograd,Opština Zemun,Zemun polje,Braće Krnješevac,Stan,52.0,2.0,TA,1,2,45500.0
3057,Beograd,Opština Zvezdara,Mirijevo,Mirijevski Venac,Stan,69.0,2.5,CG,6,9,64000.0
3058,Beograd,Opština Rakovica,Vidikovačka padina,Slavka Rodića,Stan,29.0,0.5,TA,2,4,24900.0
3059,Beograd,Opština Zvezdara,Olimp,Kisela voda,Stan,34.0,1.5,CG,3,4,44500.0
3060,Beograd,Opština Rakovica,Kanarevo brdo,Borska,Stan,43.0,1.5,CG,9,11,52000.0
3061,Beograd,Opština Vračar,Crveni krst,Metohijska,Stan,44.0,1.0,CG,6,6,60000.0
3062,Beograd,Opština Rakovica,Skojevsko naselje,Luke Vojvodića,Stan,38.0,1.5,CG,1,3,47000.0
3063,Beograd,Opština Zemun,Retenzija,Jovana Miodragovića,Stan,86.0,3.0,CG,7,9,134900.0
3064,Beograd,Opština Zemun,Zemun polje,franje krca 11445,Stan,45.0,2.0,EG,PR,1,28500.0
3065,Beograd,Opština Čukarica,Žarkovo,Trgovačka,Stan,23.0,0.5,Gas,5,6,28000.0
3066,Beograd,Opština Novi Beograd,Blok 45 (TC Enjub),Jurija Gagarina,Stan,60.0,2.0,CG,VPR,11,70000.0
3067,Beograd,Opština Rakovica,Labudovo brdo,Serdar Janka Vukotića,Stan,84.0,3.0,CG,PR,10,61900.0
3068,Beograd,Opština Zemun,Gornji grad,Laze Jovanovica Porcija,Stan,47.0,2.5,CG,PSUT,3,49000.0
3069,Beograd,Opština Voždovac,Konjarnik,Milica Rakica,Stan,66.0,2.0,CG,3,5,69000.0
3070,Beograd,Opština Novi Beograd,Bežanijska kosa 2,Peđe Milosavljevića,Stan,94.0,3.5,CG,1,6,120000.0
3071,Beograd,Opština Zvezdara,Đeram pijaca,Živojina Žujovića,Stan,49.0,2.0,CG,VPR,6,74000.0
3072,Beograd,Opština Palilula,Karaburma,MIRIJEVSKI BULEVAR,Stan,35.0,1.0,TA,1,4,37000.0
3073,Beograd,Opština Stari grad,Bajlonijeva pijaca,Drinciceva,Stan,100.0,3.0,EG,3,5,159000.0
3074,Beograd,Opština Vračar,Kalenić pijaca,Golsvordijeva,Stan,77.0,3.0,CG,5,7,178000.0
3075,Beograd,Opština Zvezdara,Đeram pijaca,Mariborska,Stan,47.0,2.0,EG,3,4,77500.0
3076,Beograd,Opština Rakovica,Vidikovac,Vidikovački venac,Stan,72.0,2.5,CG,7,14,64000.0
3077,Beograd,Opština Novi Beograd,Hotel Jugoslavija,Goce Delčeva,Stan,78.0,2.5,CG,8,9,99000.0
3078,Beograd,Opština Zemun,Gornji grad,Ohridska,Stan,46.0,1.5,EG,3,3,55200.0
3079,Beograd,Opština Stari grad,Dorćol,Visokog Stevana,Stan,56.0,2.0,CG,5,8,92000.0
3080,Beograd,Opština Palilula,Borča,Ratnih vojnih invalida,Stan,56.0,2.0,CG,1,7,41000.0
3081,Beograd,Opština Voždovac,Braće Jerković,Brace Jerkovic,Stan,53.0,1.0,CG,11,11,45000.0
3082,Beograd,Opština Zvezdara,Đeram pijaca,Gajeva,Stan,72.0,3.0,CG,2,5,140000.0
3083,Beograd,Opština Voždovac,Medaković 2,Radovana Simića Cige,Stan,72.0,3.0,CG,6,6,58000.0
3084,Beograd,Opština Palilula,Borča,Bele Bartoka,Stan,75.0,3.0,CG,3,4,63000.0
3085,Beograd,Opština Palilula,Karaburma,Danteova,Stan,93.0,3.0,EG,1,1,119000.0
3086,Beograd,Opština Palilula,Centar,Bulevar despota Stefana,Stan,40.0,1.0,CG,5,8,66900.0
3087,Beograd,Opština Zvezdara,Mirijevo,Ivana Sarića,Stan,50.0,1.5,CG,1,4,50000.0
3088,Beograd,Opština Stari grad,Dorćol,Strahinjića Bana,Stan,158.0,5.0,CG,7,7,320000.0
3089,Beograd,Opština Novi Beograd,Blok 22,Dr Zorana Đinđića,Stan,75.0,3.0,CG,VPR,5,103000.0
3090,Beograd,Opština Novi Beograd,Ledine,Novobeogradskih graditelja 23a,Stan,35.0,1.5,EG,1,3,19250.0
3091,Beograd,Opština Rakovica,Resnik,Edvarda Griga,Stan,72.0,2.5,CG,1,3,58000.0
3092,Beograd,Opština Zemun,Save Kovačevića,Sava Burića,Stan,62.0,2.0,CG,6,11,62000.0
3093,Beograd,Opština Rakovica,Centar,Mile Dimić,Stan,86.0,3.5,EG,PR,2,93000.0
3094,Beograd,Opština Novi Beograd,Fontana,Studentska,Stan,47.0,1.5,CG,VPR,5,63000.0
3095,Beograd,Opština Stari grad,Francuska,Gospodar Jevremova,Stan,112.0,3.5,CG,1,5,365000.0
3096,Beograd,Opština Savski venac,Centar,Kneza Miloša,Stan,111.0,3.0,CG,3,4,175000.0
3097,Beograd,Opština Voždovac,Autokomanda,Ljutice Bogdana,Stan,79.0,3.5,CG,8,10,108000.0
3098,Beograd,Opština Zvezdara,Mirijevo,Mihaila Bulgakova,Stan,29.0,1.5,EG,2,4,32000.0
3099,Beograd,Opština Novi Beograd,Blok 63,Gandijeva,Stan,37.0,1.0,CG,5,7,58000.0
3100,Beograd,Opština Voždovac,Braće Jerković,Braće Jerković,Stan,70.0,2.5,CG,4,7,72000.0
3101,Beograd,Opština Čukarica,Banovo brdo,Kraljice Katarine,Stan,94.0,3.0,CG,3,4,89000.0
3102,Beograd,Opština Palilula,Višnjička Banja,Visnjicki venac,Stan,91.0,3.0,CG,3,4,80000.0
3103,Beograd,Opština Zemun,Gornji grad,Ugrinovačka,Stan,43.0,2.0,EG,2,3,46000.0
3104,Beograd,Opština Novi Beograd,Fontana,Otona Župančiča,Stan,36.0,1.0,CG,4,4,45000.0
3105,Beograd,Opština Rakovica,Vidikovačka padina,Slavka Rodića,Stan,28.0,1.0,EG,2,3,24900.0
3106,Beograd,Opština Zvezdara,Mirijevo,Dragoslava Đorđevića Goše,Stan,38.0,1.5,Norveški radijatori,4,5,41400.0
3107,Beograd,Opština Čukarica,Sunčana padina,Milana Jovanovića,Stan,38.0,2.0,CG,6,8,49000.0
3108,Beograd,Opština Savski venac,Ekonomski fakultet,KAMENIČKA,Stan,60.0,2.0,Norveški radijatori,3,4,117000.0
3109,Beograd,Opština Novi Beograd,Blok 63,Nehruova,Stan,87.0,3.0,CG,14,16,73950.0
3110,Beograd,Opština Zvezdara,Vukov Spomenik,Držićeva,Stan,82.0,2.5,EG,2,3,136000.0
3111,Beograd,Opština Novi Beograd,Dr Ivana Ribara,Dr Ivana Ribara,Stan,57.0,1.5,CG,6,7,58000.0
3112,Beograd,Opština Voždovac,Šumice,Vladimira Tomanovića,Stan,72.0,2.5,CG,4,6,84000.0
3113,Beograd,Opština Rakovica,Vidikovac,Vidikovački venac,Stan,100.0,4.0,CG,4,8,95000.0
3114,Beograd,Opština Zvezdara,Mirijevo,Dragoslava Đorđevića Goše,Stan,32.0,1.0,Norveški radijatori,1,5,34000.0
3115,Beograd,Opština Palilula,Hadžipopovac,Nikodima Milaša,Stan,80.0,3.0,CG,PR,12,88000.0
3116,Beograd,Opština Zvezdara,Kluz,Kisela voda,Stan,54.0,1.5,CG,2,3,47000.0
3117,Beograd,Opština Voždovac,Kumodraž,Hrizantema,Stan,51.0,2.5,EG,3,3,49500.0
3118,Beograd,Opština Palilula,Karaburma,drNIKA MILJANICA,Stan,62.0,2.5,TA,VPR,4,59900.0
3119,Beograd,Opština Vračar,Hram svetog Save,Makenzijeva,Stan,100.0,4.0,CG,1,7,200000.0
3120,Beograd,Opština Palilula,Karaburma,Salvadora Aljendea,Stan,53.0,2.0,TA,3,3,45900.0
3121,Beograd,Opština Čukarica,Banovo brdo,Kijevska,Stan,42.0,1.0,CG,2,7,49900.0
3122,Beograd,Opština Rakovica,Miljakovac,Borska,Stan,36.0,2.0,TA,3,3,39000.0
3123,Beograd,Opština Zvezdara,Vukov Spomenik,Vojvode Brane,Stan,71.0,2.5,TA,2,5,100000.0
3124,Beograd,Opština Palilula,Hadžipopovac,Milana Tankosića,Stan,28.0,1.0,TA,PR,1,29500.0
3125,Beograd,Opština Zemun,Save Kovačevića,Bosanska,Stan,59.0,2.0,EG,VPR,4,69000.0
3126,Beograd,Opština Savski venac,Klinički centar,Vojvode Milenka,Stan,105.0,4.0,CG,4,6,180000.0
3127,Beograd,Opština Zvezdara,Denkova bašta,Vojislava Ilića,Stan,47.0,2.0,CG,5,6,93000.0
3128,Beograd,Opština Vračar,Crveni krst,Mileševska,Stan,80.0,2.0,CG,2,6,189000.0
3129,Beograd,Opština Voždovac,Banjica,Crnotravska,Stan,120.0,4.0,CG,21,22,119000.0
3130,Beograd,Opština Voždovac,Braće Jerković,Vojvode Vlahovića,Stan,54.0,2.0,CG,4,4,60000.0
3131,Beograd,Opština Novi Beograd,Blok 63,Jurija Gagarina,Stan,65.0,2.5,CG,17,19,63500.0
3132,Beograd,Opština Zvezdara,Lipov lad,Ulcinjska 15,Stan,60.0,2.5,CG,4,7,97900.0
3133,Beograd,Opština Palilula,Profesorska kolonija,Zdravka Čelara,Stan,70.0,3.0,CG,VPR,4,99000.0
3134,Beograd,Opština Novi Beograd,YUBC,Bulevar Mihaila Pupina,Stan,109.0,3.0,CG,5,6,248990.0
3135,Beograd,Opština Palilula,Borča,Severina Bijelića,Stan,56.0,2.0,CG,1,4,40000.0
3136,Beograd,Opština Savski venac,Dedinje,Miloja Djaka,Stan,101.0,4.0,Gas,PR,2,189000.0
3137,Beograd,Opština Vračar,Crveni krst,Prespanska,Stan,64.0,3.0,EG,2,3,99500.0
3138,Beograd,Opština Savski venac,Dedinje,Slavka Ćuruvije,Stan,150.0,4.0,Gas,1,2,370000.0
3139,Beograd,Opština Vračar,Kalenić pijaca,Baba Višnjina,Stan,92.0,3.5,EG,2,4,186000.0
3140,Beograd,Opština Novi Beograd,Blok 45 (TC Enjub),jurija gagarina,Stan,88.0,3.0,CG,6,13,83990.0
3141,Beograd,Opština Čukarica,Filmski grad,Ratka Mitrovića,Stan,73.0,3.0,CG,4,5,95000.0
3142,Beograd,Opština Zvezdara,Denkova bašta,Mis Irbijeve,Stan,29.0,1.0,EG,1,5,42900.0
3143,Beograd,Opština Zvezdara,Gradska bolnica,Dimitrija Tucovića,Stan,59.0,2.5,EG,6,8,82600.0
3144,Beograd,Opština Čukarica,Banovo brdo,Žarka Vukovića Pucara,Stan,73.0,3.5,CG,12,13,75000.0
3145,Beograd,Opština Čukarica,Golf,Kraljice Katarine,Stan,84.0,3.5,CG,VPR,3,114900.0
3146,Beograd,Opština Novi Beograd,Dr Ivana Ribara,Dr Ivana Ribara,Stan,45.0,1.5,CG,VPR,6,51000.0
3147,Beograd,Opština Zemun,Novi grad,Senjska,Stan,37.0,1.0,TA,PR,1,31000.0
3148,Beograd,Opština Palilula,Karaburma,Dr Đorđa Jovanovića,Stan,67.0,3.0,TA,4,5,57000.0
3149,Beograd,Opština Vračar,Neimar,Hadži Melentijeva,Stan,51.0,1.5,CG,6,6,90000.0
3150,Beograd,Opština Stari grad,Atelje 212,Vlajkoviceva,Stan,140.0,4.5,CG,3,5,350000.0
3151,Beograd,Opština Voždovac,Banjica,Paunova,Stan,78.0,2.5,CG,4,12,71600.0
3152,Beograd,Opština Vračar,Crveni krst,Branka Kesmanovića,Stan,106.0,4.0,CG,4,6,233200.0
3153,Beograd,Opština Rakovica,Miljakovac,Stanka Paunovića Veljka,Stan,51.0,2.5,CG,8,9,49000.0
3154,Beograd,Opština Rakovica,Vidikovac,Vidikovacki venac,Stan,62.0,2.5,CG,3,3,55000.0
3155,Beograd,Opština Rakovica,Miljakovac,Nikole Marakovića,Stan,94.0,3.0,CG,5,5,78000.0
3156,Beograd,Opština Novi Beograd,Blok 62,JURIJA GAGARINA,Stan,41.0,1.5,CG,16,19,53000.0
3157,Beograd,Opština Vračar,Crveni krst,Grčića Milenka,Stan,44.0,2.5,CG,8,20,57000.0
3158,Beograd,Opština Čukarica,Žarkovo,Šavnička,Stan,41.0,1.5,Gas,3,5,45000.0
3159,Beograd,Opština Vračar,Hram svetog Save,gastona gravijea,Stan,47.0,2.0,CG,PSUT,2,65000.0
3160,Beograd,Opština Palilula,Padinska skela,Padinska Skela,Stan,44.0,2.0,TA,5,5,22000.0
3161,Beograd,Opština Novi Beograd,Arena,Bulevar Arsenija Čarnojevića,Stan,58.0,2.0,CG,1,6,85000.0
3162,Beograd,Opština Zvezdara,Đeram pijaca,Jedrenska,Stan,61.0,2.0,EG,VPR,6,86500.0
3163,Beograd,Opština Zvezdara,Lion,STANISLAVA SREMČEVIĆA,Stan,54.0,2.0,Norveški radijatori,1,3,85000.0
3164,Beograd,Opština Voždovac,Braće Jerković,brace jerkovic 219,Stan,90.0,5+,EG,5,5,108000.0
3165,Beograd,Opština Zemun,Save Kovačevića,Save Burića,Stan,70.0,2.5,CG,PR,11,66500.0
3166,Beograd,Opština Novi Beograd,Blok 33,Bulevar Arsenija Čarnojevića,Stan,77.0,3.5,CG,PR,4,94900.0
3167,Beograd,Opština Vračar,Kalenić pijaca,Njegoševa,Stan,80.0,2.5,TA,2,4,135000.0
3168,Beograd,Opština Rakovica,Resnik,Milene Pavlović Barili,Stan,88.0,4.0,CG,3,4,63000.0
3169,Beograd,Opština Rakovica,Petlovo brdo,Bože Baucala,Stan,41.0,1.5,CG,3,4,39000.0
3170,Beograd,Opština Voždovac,Kumodraž,Vojvode Stepe,Stan,77.0,2.5,CG,2,4,65000.0
3171,Beograd,Opština Vračar,Krunska,Kneginje Zorke,Stan,62.0,2.0,CG,6,6,110000.0
