,Grad,Opstina,Naselje,Ulica,Tip,Kvadratura,Broj soba,Cena
10857,Beograd,Vra?ar,Hram svetog Save,Krušedolska,Stan,46.0,1.5,90000.0
10858,Beograd,Zvezdara,Mirijevo,Matice Srpske ,Stan,42.0,1.5,55000.0
10859,Beograd,Voždovac,Bulevar oslobo?enja,Bulevar Oslobodjenja ,Stan,72.0,2.5,85000.0
10860,Beograd,?ukarica,Železnik,Avalska,Stan,68.0,2.5,44000.0
10861,Beograd,Rakovica,Skojevsko naselje,Luke Vojvodica,Stan,57.0,3.0,54800.0
10862,Beograd,Zemun,Ugrinova?ka,Ugrinovacka,Stan,37.0,2.0,44400.0
10863,Beograd,Novi Beograd,Blok 64,Gandijeva,Stan,68.0,3.5,81000.0
10864,Beograd,Rakovica,Petlovo brdo,Bubanjskih žrtava,Stan,69.0,2.5,59000.0
10865,Beograd,Zvezdara,Mirijevo,Raše Plaovi?a,Stan,64.0,2.0,62000.0
10866,Beograd,Stari grad,Dunavski kej,Dunavski kej,Stan,91.0,3.5,129000.0
10867,Beograd,Palilula,Karaburma,Aleksandra Fleminga,Stan,49.0,2.5,42000.0
10868,Beograd,Stari grad,Dor?ol,Herceg Stjepana,Stan,75.0,2.0,75000.0
10869,Beograd,Zvezdara,Gradska bolnica,Bana Ivaniša,Stan,52.0,1.5,61500.0
10870,Beograd,Zvezdara,Cvetkova pijaca,Tihomira Višnjevca,Stan,85.0,3.0,87000.0
10871,Beograd,Zvezdara,?eram pijaca,Peristerska,Stan,26.0,1.0,37000.0
10872,Beograd,Zvezdara,Mirijevo,LJubiše Miodragovi?a,Stan,35.0,1.5,30000.0
10873,Beograd,Palilula,Višnji?ka Banja,Slobodana Jovanovi?a,Stan,68.0,3.5,65000.0
10874,Beograd,Voždovac,Medakovi? 3,Borivoja Stevanovi?a,Stan,78.0,2.5,78000.0
10875,Beograd,Savski venac,Balkanska,Balkanska,Stan,57.0,2.0,84900.0
10876,Beograd,?ukarica,Banovo brdo,Petra Me?ave,Stan,51.0,2.0,63000.0
10877,Beograd,Zvezdara,Mirijevo,Aleksandra Beli?a,Stan,48.0,2.0,35000.0
10878,Beograd,Voždovac,Centar,Indire Gandi,Stan,42.0,1.5,43000.0
10879,Beograd,Rakovica,Stari Košutnjak,Tav?areva,Stan,51.0,2.5,42000.0
10880,Beograd,Zvezdara,Mirijevo,Pupinova,Stan,61.0,2.5,47000.0
10881,Beograd,Zvezdara,Mirijevo,Kapetana Miloša Žuni?a,Stan,85.0,3.5,85000.0
10882,Beograd,Zvezdara,Mirijevo,Ulofa Palmea,Stan,86.0,3.5,82000.0
10883,Beograd,Rakovica,Miljakovac,Dimitrija Koturovi?a,Stan,33.0,0.5,35000.0
10884,Beograd,Rakovica,Skojevsko naselje,Godominska,Stan,33.0,1.5,27000.0
10885,Beograd,Stari grad,Centar,Gospodar Jovanova,Stan,136.0,3.0,272000.0
10886,Beograd,?ukarica,Cerak,Bitoljska,Stan,52.0,2.5,45000.0
10887,Beograd,?ukarica,Julino brdo,Poru?nika Spasi?a i Mašare,Stan,63.0,2.0,65000.0
10888,Beograd,?ukarica,Filmski grad,Arhimandrita Gerasima Zeli?a,Stan,63.0,2.0,85000.0
10889,Beograd,Rakovica,Petlovo brdo,Bože Baucala,Stan,89.0,4.0,75000.0
10890,Beograd,Novi Beograd,Blok 62,Dušana Vukasovi?a,Stan,76.0,2.5,71900.0
10891,Beograd,Rakovica,Centar,Mile Dimi?,Stan,49.0,2.0,51000.0
10892,Beograd,Stari grad,Dor?ol,Cara Dušana,Stan,103.0,3.0,135000.0
10893,Beograd,Novi Beograd,Blok 62,Nehruova,Stan,82.0,3.0,84800.0
10894,Beograd,Rakovica,Kneževac,PRVOBORACA,Stan,34.0,1.5,44000.0
10895,Beograd,Voždovac,Darvinova pošta,Danila Bojovi?a,Stan,62.0,2.5,73000.0
10896,Beograd,?ukarica,Cerak vinogradi,Kedrova,Stan,58.0,2.0,66000.0
10897,Beograd,Zemun,Zemun Ba?ka,Ljubomira Živkovi?a Španca,Stan,62.0,1.5,40000.0
10898,Beograd,Zemun,Zemun polje,Negovana Ljubinkovi?a,Stan,33.0,0.5,18000.0
10899,Beograd,Zvezdara,Mirijevo,Matice srpske,Stan,60.0,2.0,54000.0
10900,Beograd,?ukarica,Filmski grad,Arhimandrita Gerasima Zeli?a,Stan,42.0,1.5,53900.0
10901,Beograd,Novi Beograd,Blok 29,Bulevar Umetnosti,Stan,96.0,4.0,121900.0
10902,Beograd,Rakovica,Labudovo brdo,Sretena Mladenovi?a Mike,Stan,72.0,3.5,68000.0
10903,Beograd,Vra?ar,SC Vra?ar,Vojvode Šupljikca,Stan,45.0,1.5,67500.0
10904,Beograd,Voždovac,Konjarnik,Zidarska,Stan,67.0,2.0,64000.0
10905,Beograd,?ukarica,Golf,Žarkova?ka,Stan,180.0,5.0,280000.0
10906,Beograd,?ukarica,Žarkovo,Vodovodska,Stan,39.0,1.5,48000.0
10907,Beograd,Rakovica,Vidikovac,Vidikova?ki venac,Stan,93.0,3.5,85000.0
10908,Beograd,Zvezdara,Mirijevo,Dragoslava Srejovi?a,Stan,30.0,1.0,36000.0
10909,Beograd,Palilula,Karaburma,Dragoslava Srejovi?a,Stan,51.0,2.0,46000.0
10910,Beograd,Voždovac,Bra?e Jerkovi?,Zaplanjska,Stan,105.0,4.0,80900.0
10911,Beograd,Voždovac,Bra?e Jerkovi?,Mitrovdanska,Stan,29.0,0.5,30500.0
10912,Beograd,Voždovac,Bra?e Jerkovi?,Mitrovdanska,Stan,33.0,1.5,32000.0
10913,Beograd,Voždovac,Bra?e Jerkovi?,Mitrovdanska,Stan,53.0,2.0,53000.0
10914,Beograd,Voždovac,Bra?e Jerkovi?,Mitrovdanska,Stan,28.0,0.5,29500.0
10915,Beograd,Vra?ar,Crveni krst,Cerska,Stan,78.0,3.0,122000.0
10916,Beograd,Voždovac,Bra?e Jerkovi?,Mitrovdanska,Stan,28.0,0.5,29500.0
10917,Beograd,Voždovac,Bra?e Jerkovi?,Mitrovdanska,Stan,29.0,0.5,30500.0
10918,Beograd,Voždovac,Bra?e Jerkovi?,Mitrovdanska,Stan,39.0,1.5,38500.0
10919,Beograd,Voždovac,Bra?e Jerkovi?,Mitrovdanska,Stan,29.0,0.5,30500.0
10920,Beograd,Voždovac,Bra?e Jerkovi?,Mitrovdanska,Stan,42.0,1.5,42000.0
10921,Beograd,Voždovac,Bra?e Jerkovi?,Bra?e Jerkovi?,Stan,40.0,1.5,47000.0
10922,Beograd,Voždovac,Bra?e Jerkovi?,Raja?ka,Stan,108.0,4.0,135000.0
10923,Beograd,Voždovac,Bra?e Jerkovi?,Bra?e Jerkovi?,Stan,61.0,2.0,58000.0
10924,Beograd,Voždovac,Bra?e Jerkovi?,Dragice Kon?ar,Stan,48.0,1.0,46000.0
10925,Beograd,Voždovac,Bra?e Jerkovi?,Bra?e Jerkovi?,Stan,65.0,2.0,55900.0
10926,Beograd,Voždovac,Bra?e Jerkovi?,Vojvode Vlahovi?a,Stan,41.0,1.5,34500.0
10927,Beograd,Novi Beograd,Dr Ivana Ribara,Dr Ivana Ribara,Stan,61.0,2.0,69000.0
10928,Beograd,Zvezdara,Lion,Bulevar kralja Aleksandra,Stan,62.0,2.5,95000.0
10929,Beograd,Novi Beograd,Blok 45 (TC Enjub),Jurija Gagarina,Stan,59.0,2.5,69000.0
10930,Beograd,Voždovac,Bra?e Jerkovi?,Bra?e Jerkovi?,Stan,73.0,2.5,81000.0
10931,Beograd,Voždovac,Bra?e Jerkovi?,Vojvode Vlahovi?a,Stan,36.0,1.5,45000.0
10932,Beograd,Rakovica,Petlovo brdo,11. krajiške divizije,Stan,25.0,1.0,23500.0
10933,Beograd,Zemun,Kej,Kej oslobo?enja,Stan,78.0,3.0,94000.0
10934,Beograd,?ukarica,Sun?ana padina,Petra Lekovi?a,Stan,68.0,2.5,79000.0
10935,Beograd,Palilula,Tašmajdan,Svetozara ?orovi?a,Stan,64.0,2.5,99500.0
10936,Beograd,Voždovac,Konjarnik,Danice Markovi?,Stan,50.0,1.5,65000.0
10937,Beograd,Novi Beograd,Blok 62,Dušana Vukasovi?a,Stan,117.0,4.0,170000.0
10938,Beograd,Palilula,Botani?ka bašta,Bulevar despota Stefana,Stan,70.0,3.0,105000.0
10939,Beograd,Novi Beograd,Blok 37,Bulevar Arsenija ?arnojevi?a,Stan,75.0,2.5,88000.0
10940,Beograd,Novi Beograd,Bežanijska kosa 3,Vespu?ijeva,Stan,62.0,2.0,79000.0
10941,Beograd,?ukarica,Banovo brdo,Zrmanjska,Stan,30.0,1.0,39000.0
10942,Beograd,Rakovica,Miljakovac,Stanka Paunovica,Stan,51.0,2.0,51000.0
10943,Beograd,Voždovac,Ustani?ka,Ustanicka,Stan,74.0,2.0,85000.0
10944,Beograd,Zvezdara,Cvetkova pijaca,Brace Miladinov,Stan,34.0,1.0,38000.0
10945,Beograd,Palilula,Botani?ka bašta,Bulevar despota Stefana ,Stan,71.0,2.0,99000.0
10946,Beograd,Zvezdara,Lipov lad,Bulevar Kralja Aleksandra,Stan,80.0,2.0,105000.0
10947,Beograd,Palilula,Bogoslovija,Mije Kova?evi?a,Stan,75.0,3.0,78000.0
10948,Beograd,Rakovica,Vidikovac,Patrijarha Joanikija,Stan,95.0,3.5,85000.0
10949,Beograd,Voždovac,Šumice,Ustani?ka,Stan,57.0,2.0,63900.0
10950,Beograd,?ukarica,Cerak vinogradi,Cerski venac,Stan,83.0,3.5,85000.0
10951,Beograd,Voždovac,Bra?e Jerkovi?,Bra?e Jerkovi?,Stan,49.0,1.5,54000.0
10952,Beograd,Vra?ar,Crveni krst,Metohijska,Stan,30.0,0.5,41000.0
10953,Beograd,Vra?ar,Kaleni? pijaca,Mileševska,Stan,84.0,4.5,240000.0
10954,Beograd,Rakovica,Vidikovac,Vidikova?ki venac,Stan,72.0,2.5,69500.0
10955,Beograd,Vra?ar,Bulevar kralja Aleksandra,Beogradska,Stan,68.0,3.0,149000.0
10956,Beograd,?ukarica,Filmski grad,Ilije Stojadinovi?a,Stan,80.0,3.0,82900.0
10957,Beograd,Zvezdara,Cvetkova pijaca,Tihomira Višnjevca,Stan,58.0,2.5,74000.0
10958,Beograd,Rakovica,Miljakovac,Borska,Stan,40.0,1.5,41000.0
10959,Beograd,?ukarica,Julino brdo,Tome Mareti?a,Stan,51.0,1.5,55000.0
10960,Beograd,Rakovica,Petlovo brdo,11 krajiške divizije,Stan,51.0,2.0,45500.0
10961,Beograd,Vra?ar,Južni bulevar,Sime Igumanova,Stan,64.0,2.5,85000.0
10962,Beograd,Zvezdara,Kluz,Vladimira Gortana,Stan,52.0,2.0,74000.0
10963,Beograd,?ukarica,Julino brdo,Siniše Stankovi?a,Stan,86.0,4.0,85900.0
10964,Beograd,Novi Beograd,Blok 45 (TC Enjub),Nehruova,Stan,104.0,4.0,120000.0
10965,Beograd,Voždovac,Farmaceutski fakultet,Donja,Stan,64.0,2.0,39900.0
10966,Beograd,Savski venac,Ekonomski fakultet,Kameni?ka,Stan,65.0,3.0,117000.0
10967,Beograd,Palilula,Bor?a Greda,Ratnih vojnih invalida,Stan,84.0,4.0,42900.0
10968,Beograd,Zvezdara,Cvetkova pijaca,Brace Miladinov,Stan,17.0,1.0,22000.0
10969,Beograd,Rakovica,Petlovo brdo,PETRA JOVANOVICA,Stan,43.0,2.0,39000.0
10970,Beograd,Vra?ar,Kaleni? pijaca,Molerova,Stan,60.0,2.0,115000.0
10971,Beograd,Zvezdara,Mirijevo,Grge Jankesa,Stan,60.0,2.0,49500.0
10972,Beograd,Zvezdara,Vukov Spomenik,RUZVELTOVA,Stan,77.0,4.0,87000.0
10973,Beograd,Vra?ar,Kaleni? pijaca,Golsvordijeva,Stan,77.0,3.0,154000.0
10974,Beograd,Voždovac,Autokomanda,Jovana Popovi?a,Stan,71.0,3.0,63000.0
10975,Beograd,Voždovac,Šumice,Vladimira Tomanovi?a,Stan,73.0,2.0,69900.0
10976,Beograd,Voždovac,Naselje Stepa Stepanovi?,Pukovnika Petra Miši?a,Stan,84.0,3.0,94000.0
10977,Beograd,Vra?ar,Hram svetog Save,Baba Visnjina,Stan,109.0,4.0,290000.0
10978,Beograd,Voždovac,Lekino brdo,Bra?e Kova?,Stan,50.0,2.5,69900.0
10979,Beograd,Vra?ar,Krunska,Kneginje Zorke,Stan,267.0,3.0,460000.0
10980,Beograd,Stari grad,Dor?ol,Gospodar Jevremova,Stan,115.0,3.0,365000.0
10981,Beograd,Palilula,Tašmajdan,Ilije Garasanina,Stan,140.0,3.0,350000.0
10982,Beograd,Stari grad,Centar,Kneza Sime Markovica,Stan,130.0,2.0,350000.0
10983,Beograd,Vra?ar,Hram svetog Save,Sumatovacka uz Branicevsku,Stan,122.0,3.0,300000.0
10984,Beograd,Vra?ar,Crveni krst,Vojvode Supljikca,Stan,80.0,3.0,255000.0
10985,Beograd,Vra?ar,SC Vra?ar,Starca Vujadina,Stan,67.0,2.5,130000.0
10986,Beograd,Novi Beograd,Blok 37,Bulevar Milutina Milankovica,Stan,91.0,3.0,109000.0
10987,Beograd,Voždovac,Bra?e Jerkovi?,Vojvode Vlahovic,Stan,29.0,0.5,31500.0
10988,Beograd,Novi Beograd,Blok 24 (Super Vero),Španskih boraca,Stan,68.0,2.5,99000.0
10989,Beograd,Novi Beograd,Blok 45 (TC Enjub),Nehruova,Stan,51.0,1.5,59900.0
10990,Beograd,Zvezdara,Mirijevo,16.oktobra,Stan,58.0,2.0,53000.0
10991,Beograd,Voždovac,Bra?e Jerkovi?,Dragice Koncar,Stan,43.0,1.0,46500.0
10992,Beograd,Vra?ar,Kaleni? pijaca,Mileševska,Stan,43.0,2.5,117500.0
10993,Beograd,Vra?ar,Kaleni? pijaca,Trnska,Stan,70.0,3.0,98000.0
10994,Beograd,Rakovica,Petlovo brdo,?ajni?ka,Stan,39.0,1.5,40000.0
10995,Beograd,Voždovac,Konjarnik,Blagajska,Stan,66.0,2.0,70000.0
10996,Beograd,Zemun,Gornji grad,Garibaldijeva,Stan,21.0,0.5,28900.0
10997,Beograd,Vra?ar,Slavija,Deligradska,Stan,54.0,2.0,102000.0
10998,Beograd,Zvezdara,Mirijevo,Pupinova,Stan,52.0,1.5,33000.0
10999,Beograd,Voždovac,Vitanova?ka,Kumodraška,Stan,80.0,3.0,79900.0
11000,Beograd,Zvezdara,?eram pijaca,Branka Krsmanovi?a,Stan,50.0,2.0,52000.0
11001,Beograd,Novi Beograd,Blok 61,Dr Ivana Ribara,Stan,109.0,3.5,106000.0
11002,Beograd,Stari grad,Trg Republike,Makedonska,Stan,110.0,4.0,250000.0
11003,Beograd,Palilula,Centar,Bulevar Despota Stefana,Stan,96.0,4.0,119990.0
11004,Beograd,Palilula,Hala Pionir,Bulevar Despota Stefana,Stan,96.0,4.0,119990.0
11005,Beograd,Savski venac,Balkanska,Lomina,Stan,63.0,2.0,99000.0
11006,Beograd,?ukarica,Banovo brdo,Blagoja Parovi?a,Stan,37.0,1.0,49000.0
11007,Beograd,Palilula,Karaburma,Pere ?etkovi?a,Stan,69.0,3.0,67000.0
11008,Beograd,Stari grad,Skadarlija,Komnen Barjaktara,Stan,117.0,4.5,124900.0
11009,Beograd,Zemun,Gornji grad,Alaska,Stan,117.0,4.0,85000.0
11010,Beograd,Zvezdara,Cvetkova pijaca,Živka Davidovi?a,Stan,84.0,2.5,105000.0
11011,Beograd,Vra?ar,Bulevar kralja Aleksandra,Resavska,Stan,100.0,3.0,220000.0
11012,Beograd,Novi Beograd,Blok 61,Dušana Vukasovi?a,Stan,30.0,1.0,38900.0
11013,Beograd,Voždovac,Medakovi? 3,Svetozara Radoj?i?a,Stan,42.0,2.5,44100.0
11014,Beograd,Novi Beograd,Bežanijska kosa 1,Dragiše Brašovana,Stan,91.0,3.5,97000.0
11015,Beograd,Savski venac,Balkanska,Balkanska,Stan,57.0,2.0,87000.0
11016,Beograd,Novi Beograd,Bežanijska kosa 3,Dr Ivana Ribara,Stan,43.0,1.0,49000.0
11017,Beograd,Voždovac,Lekino brdo,Kruševa?ka,Stan,61.0,2.0,80000.0
11018,Beograd,Vra?ar,Hram svetog Save,Krušedolska,Stan,41.0,1.0,71900.0
11019,Beograd,?ukarica,Žarkovo,Branka Cvetkovi?a,Stan,60.0,2.5,58000.0
11020,Beograd,Novi Beograd,Bežanijska kosa 2,Ismeta Mujezinovi?a,Stan,67.0,2.0,75000.0
11021,Beograd,Novi Beograd,Blok 63,Gandijeva,Stan,59.0,2.0,75000.0
11022,Beograd,Novi Beograd,Fontana,Otona Župan?i?a,Stan,62.0,3.5,90000.0
11023,Beograd,Palilula,Bor?a,Sonje Marinkovi?,Stan,31.0,1.0,28000.0
11024,Beograd,Zemun,Novi grad,Metohijska,Stan,53.0,2.0,48000.0
11025,Beograd,Stari grad,Centar,Majke Jevrosime,Stan,33.0,1.0,75000.0
11026,Beograd,Zvezdara,Zvezdara 2,Radojke Laki?,Stan,52.0,2.0,88000.0
11027,Beograd,Voždovac,Bioskop Voždovac,Vojvode Stepe,Stan,63.0,3.0,85900.0
11028,Beograd,Rakovica,Kanarevo brdo,Ivana Mi?urina,Stan,52.0,2.0,46900.0
11029,Beograd,Rakovica,Kanarevo brdo,Vukasovi?eva,Stan,55.0,2.5,55000.0
11030,Beograd,Rakovica,Kanarevo brdo,Vukasovi?eva,Stan,40.0,1.5,43000.0
11031,Beograd,Zvezdara,Lion,Vranjska,Stan,71.0,3.0,105000.0
11032,Beograd,Stari grad,Skupština,Takovska,Stan,100.0,3.0,265000.0
11033,Beograd,Vra?ar,Crveni krst,Vojvode Supljikca,Stan,58.0,2.5,95000.0
11034,Beograd,Vra?ar,Kaleni? pijaca,Pozarevacka,Stan,150.0,5.0,299000.0
11035,Beograd,Rakovica,Skojevsko naselje,Luke Vojvodica,Stan,77.0,3.5,83000.0
11036,Beograd,Voždovac,Medakovi? 3,Brace Srnic,Stan,59.0,2.5,69000.0
11037,Beograd,Voždovac,Bioskop Voždovac,Esad Pasina,Stan,94.0,4.0,119000.0
11038,Beograd,Vra?ar,Kaleni? pijaca,Loznicka,Stan,165.0,4.0,425000.0
11039,Beograd,Voždovac,Lekino brdo,Brace Kovac,Stan,44.0,2.0,50000.0
11040,Beograd,Stari grad,Dor?ol,Visokog Stevana,Stan,89.0,3.0,137500.0
11041,Beograd,Savski venac,Dedinje,Velisava Vulovica,Stan,123.0,4.0,209500.0
11042,Beograd,Stari grad,Knez Mihailova,Obilicev venac,Stan,140.0,3.5,410000.0
11043,Beograd,Novi Beograd,Blok 63,Gandijeva,Stan,37.0,1.0,55000.0
11044,Beograd,Zvezdara,Dimitrija Tucovi?a,Dimitrija Tucovica,Stan,220.0,5.0,204000.0
11045,Beograd,Voždovac,Medakovi? 3,Brace Srnic,Stan,78.0,3.5,87500.0
11046,Beograd,Voždovac,Banjica,Paunov breg,Stan,74.0,3.0,100000.0
11047,Beograd,Zvezdara,Vukov Spomenik,Laze Dokica,Stan,73.0,3.0,120000.0
11048,Beograd,Stari grad,Obili?ev venac,Obilicev venac,Stan,43.0,1.5,120000.0
11049,Beograd,Stari grad,Centar,Strahinjica bana,Stan,60.0,2.5,97000.0
11050,Beograd,?ukarica,Banovo brdo,Pozeska,Stan,40.0,1.5,54000.0
11051,Beograd,Savski venac,Nemanjina,Nemanjina,Stan,90.0,3.5,149000.0
11052,Beograd,Stari grad,Centar,Strahinjica bana,Stan,115.0,3.0,252000.0
11053,Beograd,Vra?ar,Crveni krst,Kajmakcalanska,Stan,63.0,2.0,89000.0
11054,Beograd,Voždovac,Konjarnik,Ustanicka,Stan,19.0,0.5,20500.0
11055,Beograd,Vra?ar,Kaleni? pijaca,Sindjeliceva,Stan,108.0,4.0,165000.0
11056,Beograd,Stari grad,Centar,Strahinjica bana,Stan,80.0,3.0,180000.0
11057,Beograd,Voždovac,Centar,Boze Jankovica,Stan,115.0,3.5,149000.0
11058,Beograd,Stari grad,Centar,Dositejeva,Stan,120.0,5.0,160000.0
11059,Beograd,Voždovac,Voždova?ka crkva,Gostivarska,Stan,50.0,2.0,89000.0
11060,Beograd,Vra?ar,Južni bulevar,Juzni bulevar,Stan,47.0,2.0,51500.0
11061,Beograd,Stari grad,Dor?ol,Mike Alasa,Stan,43.0,1.5,65000.0
11062,Beograd,Savski venac,Dedinje,Kavadarska,Stan,121.0,3.0,181500.0
11063,Beograd,Vra?ar,Kaleni? pijaca,Cara Nikolaja drugog,Stan,77.0,3.0,170000.0
11064,Beograd,Voždovac,Bioskop Voždovac,Vojvode Stepe,Stan,70.0,3.0,85900.0
11065,Beograd,Vra?ar,Crveni krst,Starca Vujadina,Stan,94.0,4.0,190000.0
11066,Beograd,Stari grad,Centar,Dzordza Vasingtona,Stan,24.0,1.0,49500.0
11067,Beograd,Vra?ar,Hram svetog Save,Branicevska,Stan,116.0,4.0,255000.0
11068,Beograd,Vra?ar,Krunska,Kumanovska,Stan,120.0,4.0,330000.0
11069,Beograd,Vra?ar,Crveni krst,Dravska,Stan,210.0,5.0,300000.0
11070,Beograd,Voždovac,Banjica,Crnotravska,Stan,76.0,3.0,95000.0
11071,Beograd,Palilula,Centar,Poenkareova,Stan,98.0,4.0,139000.0
11072,Beograd,Savski venac,Kneza Miloša,Bir?aninova,Stan,109.0,4.0,150000.0
11073,Beograd,Rakovica,Stari Košutnjak,Borska,Stan,83.0,3.0,82000.0
11074,Beograd,Zvezdara,Mirijevo,Mirijevski venac,Stan,78.0,3.0,80000.0
11075,Beograd,Stari grad,Dom omladine,Kondina,Stan,150.0,3.0,270000.0
11076,Beograd,Zemun,Save Kova?evi?a,Rade Kon?ara,Stan,42.0,1.5,53000.0
11077,Beograd,Vra?ar,Bulevar kralja Aleksandra,PATRIJARHA GAVRILA,Stan,117.0,4.0,255000.0
11078,Beograd,Savski venac,Kneza Miloša,Kneza Miloša,Stan,84.0,3.0,131000.0
11079,Beograd,Stari grad,Dor?ol,Gunduli?ev venac,Stan,62.0,2.5,105000.0
11080,Beograd,Voždovac,Centar,Koste Jovanovi?a,Stan,121.0,4.0,198000.0
11081,Beograd,Savski venac,Kneza Miloša,Kneza Miloša,Stan,118.0,4.0,185000.0
11082,Beograd,Zemun,Novi grad,Vojni put 2.,Stan,43.0,1.5,37500.0
11083,Beograd,Rakovica,Skojevsko naselje,Pilota Mihaila Petrovi?a,Stan,56.0,2.0,51000.0
11084,Beograd,Palilula,Padinska skela,Dejana Smiljkovi?a,Stan,50.0,1.5,28000.0
11085,Beograd,Stari grad,Centar,Maršala Birjuzova,Stan,54.0,2.5,119000.0
11086,Beograd,Rakovica,Petlovo brdo,Ni?ifora Ninkovi?a,Stan,66.0,3.0,101500.0
11087,Beograd,Voždovac,Centar,Pukovnika Pejovi?a,Stan,97.0,3.5,140000.0
11088,Beograd,Zvezdara,Mirijevo,Raše Plaovi?a,Stan,81.0,3.0,80000.0
11089,Beograd,Novi Beograd,Dr Ivana Ribara,Dr Ivana Ribara,Stan,57.0,1.5,59900.0
11090,Beograd,Vra?ar,Hram svetog Save,Dubljanska,Stan,80.0,3.0,125000.0
11091,Beograd,Zvezdara,U?iteljsko naselje,Kozar?eva,Stan,36.0,1.5,43000.0
11092,Beograd,Palilula,Kotež,Laze Simi?a,Stan,58.0,2.5,49000.0
11093,Beograd,Zvezdara,Mirijevo,Matice Srpske,Stan,29.0,0.5,33800.0
11094,Beograd,Savski venac,Kneza Miloša,Kneza Miloša,Stan,60.0,2.0,110000.0
11095,Beograd,Rakovica,Kanarevo brdo,Pere Velimirovi?a,Stan,92.0,3.5,92000.0
11096,Beograd,Savski venac,Dedinje,Bulevar Kneza Aleksandra Kara?or?evi?a,Stan,120.0,4.0,180000.0
11097,Beograd,Rakovica,Labudovo brdo,Sretena Mladenovi?a Mike,Stan,63.0,3.0,75000.0
11098,Beograd,?ukarica,Banovo brdo,Vinodolska,Stan,58.0,2.0,49000.0
11099,Beograd,Novi Beograd,Blok 30 (B92),Bulevar Zorana ?in?i?a,Stan,84.0,3.5,138000.0
11100,Beograd,Rakovica,Miljakovac,Stevana Opa?i?a,Stan,53.0,2.5,48000.0
11101,Beograd,Rakovica,Stari Košutnjak,Srzenti?eva,Stan,67.0,2.5,70000.0
11102,Beograd,Rakovica,Centar,Ribar?eva ,Stan,68.0,2.5,36000.0
11103,Beograd,Palilula,Krnja?a,Grge Andrijanovica VI,Stan,35.0,1.5,23000.0
11104,Beograd,Vra?ar,Kaleni? pijaca,Vojvode Dragomira ,Stan,71.0,2.0,127500.0
11105,Beograd,Zvezdara,Denkova bašta,Brace Miladinov,Stan,87.0,3.0,99900.0
11106,Beograd,Rakovica,Petlovo brdo,11 Krajiške divizije,Stan,63.0,2.5,60000.0
11107,Beograd,Zemun,Zemun polje,Vijetnamska,Stan,55.0,2.0,33000.0
11108,Beograd,Palilula,Višnji?ka Banja,Slana?ki put,Stan,65.0,3.0,66500.0
11109,Beograd,Novi Beograd,Blok 70 (kineski tržni centar),Jurija Gagarina,Stan,79.0,3.0,77000.0
11110,Beograd,Palilula,Karaburma,Pjera Križani?a,Stan,37.0,1.0,45000.0
11111,Beograd,Novi Beograd,Bežanijska kosa 3,Nede Spasojevi?,Stan,57.0,2.0,74000.0
11112,Beograd,Novi Beograd,Blok 37,Milutina Milankovi?a,Stan,90.0,3.0,95000.0
11113,Beograd,Novi Beograd,Blok 22,Bulevar Arsenija ?arnojevi?a,Stan,74.0,3.5,105000.0
11114,Beograd,Vra?ar,Crveni krst,Sazanova,Stan,34.0,1.5,53000.0
11115,Beograd,Palilula,Krnja?a,zrenjaninski put,Stan,65.0,3.0,32000.0
11116,Beograd,?ukarica,Banovo brdo,Zrmanjska,Stan,30.0,0.5,39000.0
11117,Beograd,Voždovac,FON - Bile?ka,Bulevar oslobo?enja,Stan,88.0,3.5,155000.0
11118,Beograd,Rakovica,Petlovo brdo,Kruzni put,Stan,27.0,1.0,31500.0
11119,Beograd,Vra?ar,Gospodara Vu?i?a,Gospodara Vucica,Stan,123.0,5.0,195000.0
11120,Beograd,Zemun,Save Kova?evi?a,Mi?e Radakovi?a,Stan,54.0,2.0,59500.0
11121,Beograd,Novi Beograd,Blok 45 (TC Enjub),Jurija Gagarina,Stan,90.0,3.0,85000.0
11122,Beograd,Novi Beograd,Blok 62,Dušana Vukasovi?a,Stan,61.0,2.5,85000.0
11123,Beograd,Zvezdara,Mali Mokri Lug,Pirandelova,Stan,68.0,2.5,45000.0
11124,Beograd,Voždovac,Vojvode Stepe,Vojvode Vlahovi?a,Stan,49.0,2.0,46900.0
11125,Beograd,Vra?ar,Bulevar kralja Aleksandra,Vojvode Šupljikca,Stan,28.0,1.0,37500.0
11126,Beograd,Voždovac,Bulevar oslobo?enja,Milovana Marinkovi?a,Stan,84.0,3.0,150000.0
11127,Beograd,Palilula,Kotež,7 Sutjeska 19,Stan,39.0,2.0,24000.0
11128,Beograd,Novi Beograd,Blok 61,DR. IVANA RIBARA,Stan,65.0,2.0,75000.0
11129,Beograd,Vra?ar,Južni bulevar,Šumatova?ka,Stan,75.0,3.0,128000.0
11130,Beograd,Palilula,Botani?ka bašta,Draže Pavlovi?a,Stan,46.0,2.0,85000.0
11131,Beograd,Savski venac,Dedinje,Slavka ?uruvije,Stan,125.0,4.0,250000.0
11132,Beograd,Palilula,Tašmajdan,Ruzveltova,Stan,32.0,1.0,67000.0
11133,Beograd,Novi Beograd,Dr Ivana Ribara,Dr Ivana Ribara,Stan,92.0,3.0,88000.0
11134,Beograd,?ukarica,Banovo brdo,Praška 34,Stan,64.0,2.5,108954.0
11135,Beograd,Zvezdara,Vukov Spomenik,Bulevar Kralja Aleksandra,Stan,88.0,3.0,135000.0
